_id,recorded_at,overall_score,role,difficulty,source,session_id,jdId,questionId,keywordRelevance,starMethodScore,vocabularyDiversity,coherenceScore,professionalTerminologyScore,overallContentScore,comp_technical,comp_clarity,comp_confidence,comp_conciseness,comp_engagement,jd_traceable,raw_additional,raw_comprehensive
69a564353aa664328ffb111b,2026-03-02 10:19:33.784000+00:00,34.0,,medium,live,,,,50.0,0.0,95.7,50.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': ""The candidate's response lacks clarity, structure, and technical accuracy. They seem to be familiar with the term 'backpropagation' but struggle to provide a coherent explanation."", 'competencies': {'technical': 10, 'clarity': 10, 'confidence': 20, 'conciseness': 10, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 42, 'clarity': 100, 'engagement': 25, 'overall': 23, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9825153518844993, 'avgEyeContact': 0.7517434396016283, 'avgSmile': 0.2536202281147366, 'confidence': 0.6293770241019182, 'stressLevel': 0.2888240604830151, 'engagement': 0.5729226396435844, 'postureScore': 0.781692693804271, 'gestureScore': 0.7855165587771828, 'movementStability': 0.8536948600935129, 'nervousness': 0.2587576879303707}, 'clientTimestamp': 1772446773775.0}","{'overallScore': 34, 'categoryScores': {'content': 28, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a564bec7c1f6bbae763a66,2026-03-02 10:21:50.938000+00:00,59.0,,medium,practice,,,,50.0,25.0,84.2,67.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'practice', 'teacherEvaluation': {'score': 60, 'feedback': 'The candidate briefly described a difficult situation and mentioned a team effort, but lacked specific details and a clear explanation of how they handled the situation.', 'competencies': {'technical': 40, 'clarity': 40, 'confidence': 60, 'conciseness': 80, 'engagement': 40}, 'status': None, 'followUpQuestion': None}, 'clientTimestamp': 1772446910908.0}","{'overallScore': 59, 'categoryScores': {'content': 32, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a564efc7c1f6bbae763a72,2026-03-02 10:22:39.424000+00:00,72.0,,medium,practice,,,,50.0,75.0,88.2,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'practice', 'teacherEvaluation': {'score': 80, 'feedback': ""The response is clear and concise, but could benefit from more specific details about the candidate's vision for their career."", 'competencies': {'technical': 60, 'clarity': 90, 'confidence': 80, 'conciseness': 90, 'engagement': 70}, 'status': None, 'followUpQuestion': None}, 'clientTimestamp': 1772446959381.0}","{'overallScore': 72, 'categoryScores': {'content': 40, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Well-structured response using professional storytelling methods', 'Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a56730c6a50912b5a87e08,2026-03-02 10:32:16.313000+00:00,58.0,,medium,practice,,,,50.0,0.0,84.3,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'practice', 'teacherEvaluation': {'score': 60, 'feedback': 'The response is a good start, but it lacks depth and relevance to the question. It would be beneficial to provide more context about your career goals, relevant work experience, and specific achievements.', 'competencies': {'technical': 40, 'clarity': 70, 'confidence': 50, 'conciseness': 30, 'engagement': 40}, 'status': None, 'followUpQuestion': None}, 'clientTimestamp': 1772447536280.0}","{'overallScore': 58, 'categoryScores': {'content': 28, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a56743c6a50912b5a87e11,2026-03-02 10:32:35.835000+00:00,77.0,,medium,practice,,,,50.0,50.0,80.4,0.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'practice', 'teacherEvaluation': {'score': 88, 'feedback': 'The candidate provided a clear and structured response, highlighting their technical strengths and problem-solving approach. They also demonstrated confidence and engagement through specific examples. However, some technical terms might be unfamiliar to non-experts, and the Delivery and Impact section could be more quantitatively focused.', 'competencies': {'technical': 92, 'clarity': 90, 'confidence': 95, 'conciseness': 85, 'engagement': 92}, 'status': None, 'followUpQuestion': None}, 'clientTimestamp': 1772447555824.0}","{'overallScore': 77, 'categoryScores': {'content': 40, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a56753c6a50912b5a87e1a,2026-03-02 10:32:51.830000+00:00,80.0,,medium,practice,,,,50.0,75.0,82.2,0.0,10.0,44.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'practice', 'teacherEvaluation': {'score': 92, 'feedback': 'The candidate effectively uses the STAR method to describe a challenging situation, its impact, and their solution. They demonstrate technical accuracy and provide relevant examples. To further improve, consider adding more context about your role and responsibilities, and refining sentence structure for better clarity.', 'competencies': {'technical': 95, 'clarity': 90, 'confidence': 92, 'conciseness': 88, 'engagement': 90}, 'status': None, 'followUpQuestion': None}, 'clientTimestamp': 1772447571817.0}","{'overallScore': 80, 'categoryScores': {'content': 44, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Well-structured response using professional storytelling methods', 'Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a567e2c6a50912b5a87e43,2026-03-02 10:35:14.284000+00:00,37.0,,medium,live,,,,50.0,75.0,92.7,50.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': ""The candidate's response lacks clarity, structure, and technical accuracy. They fail to provide a clear comparison between GAN and VAE, and their use of technical terms is inconsistent and unclear."", 'competencies': {'technical': 10, 'clarity': 5, 'confidence': 5, 'conciseness': 10, 'engagement': 5}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 55, 'clarity': 100, 'engagement': 25, 'overall': 36, 'audioLevel': 32, 'isSpeaking': True, 'feedback': 'Good. Confident voice detected.'}, 'videoFeedback': {'faceDetectionRate': 0.9483638319297804, 'avgEyeContact': 0.7439987926026495, 'avgSmile': 0.5190600720301731, 'confidence': 0.7424337480271176, 'stressLevel': 0.33391585110112365, 'engagement': 0.8945215359220294, 'postureScore': 0.831495550697816, 'gestureScore': 0.5253442021888208, 'movementStability': 0.8831746546866137, 'nervousness': 0.3407508353233801}, 'clientTimestamp': 1772447714276.0}","{'overallScore': 37, 'categoryScores': {'content': 42, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Well-structured response using professional storytelling methods', 'Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a56800c6a50912b5a87e4c,2026-03-02 10:35:44.405000+00:00,37.0,,medium,live,,,,50.0,75.0,92.7,50.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': 'The response is unclear and lacks a clear explanation of the concept of overfitting. The candidate appears to be referencing a specific technique (adversarial training) but fails to provide a clear explanation of how it relates to overfitting.', 'competencies': {'technical': 10, 'clarity': 10, 'confidence': 0, 'conciseness': 10, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 48, 'clarity': 100, 'engagement': 25, 'overall': 31, 'audioLevel': 5, 'isSpeaking': True, 'feedback': 'Detecting speech, try to speak up.'}, 'videoFeedback': {'faceDetectionRate': 0.9730981039984411, 'avgEyeContact': 0.6761684330759447, 'avgSmile': 0.2762675160163006, 'confidence': 0.6420099222823388, 'stressLevel': 0.2785348023812469, 'engagement': 0.7459632556422178, 'postureScore': 0.7380745427115032, 'gestureScore': 0.5894544370492503, 'movementStability': 0.8526117785546473, 'nervousness': 0.2904245332858527}, 'clientTimestamp': 1772447744396.0}","{'overallScore': 37, 'categoryScores': {'content': 42, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Well-structured response using professional storytelling methods', 'Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a568d3c6a50912b5a87e65,2026-03-02 10:39:15.548000+00:00,47.0,,medium,live,,,,50.0,0.0,84.9,50.0,19.0,32.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 40, 'feedback': 'The candidate attempted to answer the question but struggled with the technical aspects and communication. They need to improve their understanding of the concepts and practice articulating their thoughts in a clear and concise manner.', 'competencies': {'technical': 20, 'clarity': 10, 'confidence': 30, 'conciseness': 10, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 55, 'clarity': 100, 'engagement': 25, 'overall': 35, 'audioLevel': 27, 'isSpeaking': True, 'feedback': 'Good. Confident voice detected.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772447955530.0}","{'overallScore': 47, 'categoryScores': {'content': 32, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a568e6c6a50912b5a87e6e,2026-03-02 10:39:34.846000+00:00,36.0,,medium,live,,,,50.0,25.0,85.2,50.0,19.0,36.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': 'The response does not address the question and contains incorrect information. Please provide a clear and concise answer that addresses the question.', 'competencies': {'technical': 10, 'clarity': 10, 'confidence': 0, 'conciseness': 0, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 49, 'clarity': 100, 'engagement': 25, 'overall': 26, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9422911328717031, 'avgEyeContact': 0.759433736243154, 'avgSmile': 0.43745235726067866, 'confidence': 0.7243997277354244, 'stressLevel': 0.2664322430601832, 'engagement': 0.7981132693035807, 'postureScore': 0.7292605092234054, 'gestureScore': 0.6533221153354096, 'movementStability': 0.8298295486250451, 'nervousness': 0.4305191082733742}, 'clientTimestamp': 1772447974839.0}","{'overallScore': 36, 'categoryScores': {'content': 36, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a5690dc6a50912b5a87e77,2026-03-02 10:40:13.636000+00:00,34.0,,medium,live,,,,50.0,0.0,96.8,50.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': 'The candidate failed to provide a clear and concise explanation of the vanishing gradient problem in backpropagation and how LSTMs address it. They also used incorrect terminology and had poor grammar.', 'competencies': {'technical': 10, 'clarity': 5, 'confidence': 0, 'conciseness': 5, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 43, 'clarity': 100, 'engagement': 25, 'overall': 24, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9767969024779711, 'avgEyeContact': 0.8085117469164356, 'avgSmile': 0.26977834248316485, 'confidence': 0.6583162891140362, 'stressLevel': 0.23302121056584554, 'engagement': 0.7648276986201588, 'postureScore': 0.767858669868679, 'gestureScore': 0.5714928480258422, 'movementStability': 0.8022826830967125, 'nervousness': 0.36794336948038986}, 'clientTimestamp': 1772448013630.0}","{'overallScore': 34, 'categoryScores': {'content': 27, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a5a393aa962c209057cc93,2026-03-02 14:49:55.478000+00:00,34.0,,medium,practice,,,,50.0,0.0,100.0,50.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'practice', 'teacherEvaluation': {'score': 20, 'feedback': ""The response is brief and lacks detail about the candidate's background, making it difficult to assess their qualifications and experience."", 'competencies': {'technical': 0, 'clarity': 40, 'confidence': 60, 'conciseness': 80, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'clientTimestamp': 1772462995456.0}","{'overallScore': 34, 'categoryScores': {'content': 22, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a5a3c3aa962c209057cc9d,2026-03-02 14:50:43.630000+00:00,47.0,,medium,live,,,,50.0,25.0,87.1,50.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 40, 'feedback': 'The candidate attempted to explain the difference between a neural network and a deep neural network, but their response was unclear, contained technical inaccuracies, and lacked structure. They also struggled with grammar and spelling.', 'competencies': {'technical': 20, 'clarity': 10, 'confidence': 30, 'conciseness': 20, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 52, 'clarity': 100, 'engagement': 25, 'overall': 27, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772463043622.0}","{'overallScore': 47, 'categoryScores': {'content': 32, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a5a3eaaa962c209057cca9,2026-03-02 14:51:22.762000+00:00,36.0,,medium,live,,,,50.0,50.0,78.8,50.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': 'The candidate failed to provide a clear and concise explanation of overfitting. They also failed to address the question directly and provided unrelated information.', 'competencies': {'technical': 10, 'clarity': 10, 'confidence': 10, 'conciseness': 5, 'engagement': 5}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 48, 'clarity': 100, 'engagement': 25, 'overall': 25, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9673165905627753, 'avgEyeContact': 0.7749812930608871, 'avgSmile': 0.4797803471198439, 'confidence': 0.6341732448082275, 'stressLevel': 0.21153245521803452, 'engagement': 0.7053590642082646, 'postureScore': 0.7864157433840252, 'gestureScore': 0.525839358378801, 'movementStability': 0.8819433813969685, 'nervousness': 0.41507944988064444}, 'clientTimestamp': 1772463082755.0}","{'overallScore': 36, 'categoryScores': {'content': 37, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a5f3c2601bc72e02bfe8d4,2026-03-02 20:32:02.975000+00:00,28.0,,medium,jd,session_1772483489795_5mrlduu3r,69a5f370601bc72e02bfe8ae,69a5f370601bc72e02bfe8b0,50.0,0.0,93.8,50.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 10, 'feedback': ""The candidate's response does not demonstrate any understanding of the question. They seem to be providing unrelated words."", 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 43, 'clarity': 100, 'engagement': 25, 'overall': 39, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'No face detected. Position yourself in front of camera.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772483522927.0}","{'overallScore': 28, 'categoryScores': {'content': 26, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a5f3e0601bc72e02bfe8df,2026-03-02 20:32:32.588000+00:00,33.0,,medium,jd,session_1772483489795_5mrlduu3r,69a5f370601bc72e02bfe8ae,69a5f370601bc72e02bfe8b1,50.0,0.0,100.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': ""The candidate's response was too brief and didn't demonstrate a clear understanding of the task. They should have provided more details on the techniques used to fine-tune the model."", 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 43, 'clarity': 100, 'engagement': 25, 'overall': 24, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9505680492258549, 'avgEyeContact': 0.7667937575735959, 'avgSmile': 0.3795908224243612, 'confidence': 0.6275902108462117, 'stressLevel': 0.22553957542007408, 'engagement': 0.8096600159342774, 'postureScore': 0.7956472104820602, 'gestureScore': 0.7942297757224244, 'movementStability': 0.8143139164431836, 'nervousness': 0.33666522467932153}, 'clientTimestamp': 1772483552572.0}","{'overallScore': 33, 'categoryScores': {'content': 21, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a5f3fb601bc72e02bfe8ea,2026-03-02 20:32:59.025000+00:00,54.0,,medium,jd,session_1772483489795_5mrlduu3r,69a5f370601bc72e02bfe8ae,69a5f370601bc72e02bfe8b2,50.0,0.0,100.0,50.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 0, 'feedback': 'The response is completely unrelated to the question and lacks any technical details.', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 39, 'clarity': 100, 'engagement': 25, 'overall': 22, 'audioLevel': 5, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9763669719501405, 'avgEyeContact': 0.7728182799693187, 'avgSmile': 0.25521862970475506, 'confidence': 0.8451023291028111, 'stressLevel': 0.29121224847427657, 'engagement': 0.6370421739818362, 'postureScore': 0.7050195522327326, 'gestureScore': 0.7833928242657732, 'movementStability': 0.7506910087581145, 'nervousness': 0.29488534536568056}, 'clientTimestamp': 1772483579010.0}","{'overallScore': 54, 'categoryScores': {'content': 22, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a5f409601bc72e02bfe8f5,2026-03-02 20:33:13.976000+00:00,57.0,,medium,jd,session_1772483489795_5mrlduu3r,69a5f370601bc72e02bfe8ae,69a5f370601bc72e02bfe8b3,50.0,0.0,100.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 60, 'feedback': ""The candidate's response is vague and lacks concrete details. They should have provided a clear design for the PyTorch model and specified how they would handle varying resolutions and orientations."", 'competencies': {'technical': 40, 'clarity': 30, 'confidence': 50, 'conciseness': 20, 'engagement': 60}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 40, 'clarity': 100, 'engagement': 25, 'overall': 23, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9897869738876015, 'avgEyeContact': 0.8479885988315812, 'avgSmile': 0.4866689188963097, 'confidence': 0.6988851618669023, 'stressLevel': 0.26969310669111873, 'engagement': 0.593949714162457, 'postureScore': 0.8792729335930678, 'gestureScore': 0.744502813413984, 'movementStability': 0.7614019470476892, 'nervousness': 0.31225469225183494}, 'clientTimestamp': 1772483593959.0}","{'overallScore': 57, 'categoryScores': {'content': 21, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
